rider_id,alloted_orders,delivered_orders,undelivered_orders,lifetime_order_count
19280,12,11,1,43
19386,0,0,0,6
15013,164,162,2,2218
8844,75,74,1,1411
11916,81,80,1,172
21207,25,24,1,197
12918,72,70,2,502
6333,98,97,1,242
13357,13,13,0,50
18004,19,19,0,39
9384,102,99,3,105
15972,0,0,0,186
19873,6,4,2,27
13365,18,17,1,37
14026,13,13,0,21
18382,58,58,0,1285
5838,76,76,0,202
16821,0,0,0,6
19175,66,66,0,110
3604,328,326,2,6447
7842,39,37,2,371
12670,3,1,2,7
6032,30,30,0,47
9952,0,0,0,14
17013,137,135,2,167
2837,114,112,3,1093
2453,162,157,5,1186
15071,106,106,0,409
686,0,0,0,19
4266,38,38,0,112
13954,16,15,1,62
15266,0,0,0,48
21379,9,9,0,39
14240,44,44,0,1579
5329,206,203,3,590
13754,12,12,0,102
19398,10,10,0,16
20482,4,4,0,100
6029,328,326,2,1496
11682,89,86,3,362
7933,69,69,0,957
19243,0,0,0,3536
7718,28,28,0,119
6457,110,107,3,1607
19262,10,10,0,325
21559,33,33,0,121
12780,10,10,0,49
3341,79,77,2,3794
10843,44,44,0,1412
6327,3,3,0,16
6981,74,74,0,113
19356,52,52,0,191
14563,191,191,0,655
20813,23,19,4,145
3864,0,0,0,11
609,313,310,3,980
195,77,77,1,302
15152,7,7,0,174
1153,13,13,0,33
8463,60,60,0,490
9828,3,3,0,39
16168,0,0,0,60
11716,0,0,0,1
4890,3,3,0,36
1744,141,138,3,540
7017,77,77,0,5968
16597,20,19,1,90
2994,123,118,5,1634
13738,112,112,0,268
21358,35,35,0,72
13065,2,2,0,242
12327,162,162,1,876
12590,126,125,1,525
12235,88,87,1,165
17273,19,17,2,174
7945,136,136,0,4082
1083,7,7,0,37
15882,3,3,0,7
8758,189,187,2,358
1675,409,408,1,789
14145,172,171,1,578
21249,46,46,0,78
17843,2,2,0,225
13351,192,190,3,219
16431,31,31,0,131
21147,34,34,0,222
19845,5,5,0,531
10634,2,2,0,60
20806,190,189,1,824
15701,1,0,0,30
1356,90,87,3,129
5203,42,41,1,139
1099,0,0,0,32
7109,19,17,2,704
17386,10,10,0,635
10354,20,19,1,29
3742,51,51,0,64
5380,63,63,0,1987
11219,172,172,0,226
962,38,37,1,1803
1200,151,149,3,942
3194,55,55,0,542
8153,2,1,1,3
178,40,40,0,69
19043,2,0,0,29
3234,74,71,3,121
8397,22,21,1,95
795,64,64,0,199
10377,88,88,1,590
16172,23,23,0,78
19984,37,36,1,116
16606,169,167,2,688
13338,41,41,0,598
9899,250,250,1,515
4646,68,68,0,256
15318,23,21,2,28
18831,55,55,0,230
3480,17,17,0,78
11215,13,13,0,42
19890,64,64,0,197
10183,6,6,0,34
2076,94,92,2,691
13732,5,5,0,29
1234,105,103,2,940
6833,56,54,2,583
19144,41,41,0,118
10182,86,86,1,210
17565,28,28,0,56
5850,17,17,0,1945
1471,26,26,0,183
19905,68,67,1,2118
9291,28,27,1,252
15771,1,0,0,20
15431,31,31,0,485
2996,30,27,3,72
17012,14,13,1,495
20343,65,64,1,114
7116,104,104,0,208
11574,77,77,0,365
10613,10,10,0,1722
12301,71,69,2,129
11545,85,85,0,740
20380,80,79,1,349
20495,0,0,0,36
8699,10,10,0,38
2542,103,102,2,537
11540,29,29,0,50
15496,4,4,0,129
17066,55,54,1,116
5832,84,84,0,3019
14300,140,140,0,376
4848,23,22,1,42
16149,2,2,0,10
358,400,398,2,1308
8343,37,37,0,925
20251,96,95,1,228
18239,0,0,0,145
19429,13,13,0,118
6319,42,42,0,1006
3958,22,22,0,114
10101,73,73,0,176
1168,57,57,0,91
4501,22,22,0,63
20701,6,6,0,9
8493,142,141,1,270
5867,65,65,0,517
3158,140,140,0,502
12827,58,58,0,1024
7155,55,54,1,321
11305,160,160,0,1696
11277,69,69,0,146
4835,165,164,1,329
11094,42,42,0,262
8687,15,15,0,744
8335,0,0,0,31
12714,6,6,0,7
7880,133,133,0,150
19321,142,141,1,1254
9601,25,25,0,105
10215,50,50,0,84
353,114,113,1,7134
13510,72,72,0,95
4568,18,17,1,43
19579,17,17,0,69
7846,76,76,0,2558
5148,187,186,2,408
8760,3,3,0,32
17276,0,0,0,175
5778,92,90,2,5238
14292,0,0,0,10
7497,65,65,0,79
19556,34,34,0,186
3995,219,215,4,359
4603,199,197,2,510
2863,79,78,1,2876
19993,6,6,0,127
20993,2,1,1,1
19252,51,50,1,296
1430,38,38,0,124
21475,0,0,0,2
12831,243,242,1,533
15737,14,14,0,28
12122,161,159,2,212
3217,190,188,2,466
11528,1,1,0,116
7260,62,62,0,88
12134,4,4,0,14
10719,120,119,1,2183
11300,33,33,0,106
15044,7,7,0,23
11457,48,48,0,307
11165,0,0,0,26
12520,2,2,0,3712
9585,180,179,1,531
19552,0,0,0,1
17728,122,122,0,546
12908,1,1,0,6
11721,7,7,0,50
7892,110,109,1,297
1758,357,354,5,3284
5234,44,43,2,166
20120,195,194,1,887
20440,1,1,0,13
12193,14,14,0,80
704,0,0,0,25
16254,3,3,0,1531
2692,101,100,1,2031
10026,0,0,0,80
20237,15,15,0,94
13336,79,79,0,370
18857,0,0,0,6
15956,12,12,0,127
19239,5,5,0,686
8148,4,4,0,30
18262,0,0,0,17
19816,2,1,1,763
20977,266,265,1,739
618,195,194,1,280
20853,0,0,0,23
3542,125,123,3,152
5629,28,27,1,2966
14988,21,21,0,2565
14499,9,9,0,471
6464,13,13,0,970
3368,66,65,1,416
1736,166,165,1,2062
5639,28,28,0,53
20817,5,5,0,91
16052,4,4,0,18
18834,15,15,0,432
6205,269,269,0,2854
9816,42,42,0,485
12246,71,69,2,290
15195,0,0,0,8
2460,207,207,0,1011
6103,86,84,2,4530
19107,45,43,2,150
20181,25,25,0,103
6211,2,2,0,2703
9911,0,0,0,181
16318,2,2,0,94
20243,154,154,0,521
5930,0,0,0,23
20228,270,270,0,1075
2407,107,106,1,4025
14442,17,17,0,18
11124,44,44,0,162
4695,117,116,1,442
8331,98,97,1,999
7837,1,1,0,5
20169,0,0,0,2
6650,162,158,5,904
3429,62,59,3,551
8197,129,129,0,3731
7665,2,2,0,20
12545,58,58,1,1024
12934,179,177,2,2673
2595,11,11,0,106
2846,157,155,2,685
10964,115,115,0,183
12755,0,0,0,179
12119,9,9,0,370
7035,54,54,0,646
17509,5,5,0,144
20159,82,81,1,98
1854,20,20,0,39
19085,5,5,0,6
17766,53,53,1,577
7334,135,134,1,1578
11470,34,34,0,110
9271,38,36,2,4175
5168,86,84,2,119
19646,15,15,0,41
2783,66,66,0,1364
19950,7,7,0,16
6276,95,95,0,1054
3307,20,20,0,171
6819,24,24,0,30
15925,36,36,0,2238
16179,0,0,0,1
16405,10,10,0,117
15987,137,137,0,787
7435,100,100,0,701
3775,12,12,0,68
21419,12,12,0,70
6559,41,41,0,309
20800,31,31,0,2629
7873,0,0,0,10
13834,56,54,2,701
1258,98,95,3,597
17793,37,35,2,243
11007,122,122,0,303
18451,40,40,0,52
6846,221,220,1,1105
5765,90,90,0,1959
19572,0,0,0,364
5066,28,27,1,533
914,289,285,4,949
15924,0,0,0,1170
6295,80,80,0,112
21348,3,3,0,299
17067,28,28,0,40
12446,67,66,1,1569
4239,83,83,0,298
18180,2,2,0,51
21432,0,0,0,225
7535,2,2,0,102
9582,22,22,0,130
8210,59,58,1,1123
6460,23,23,0,733
18540,20,20,0,247
21339,0,0,0,1
15647,20,20,0,112
9896,150,148,2,180
15985,55,55,0,4279
6951,35,35,0,900
9340,127,127,0,1002
11828,9,9,0,44
7034,52,52,0,154
6376,22,22,0,216
8927,80,80,0,1611
16710,0,0,0,7
13269,17,17,0,27
16455,8,8,0,90
18741,4,4,0,135
15922,13,13,0,149
14126,91,89,3,363
20918,22,22,0,426
6321,55,55,0,211
4962,172,172,0,610
14887,17,17,0,2216
15830,5,5,0,21
16903,2,0,0,315
14057,37,37,0,77
201,1,1,0,1250
6491,16,16,0,215
2643,15,15,0,79
19282,40,40,0,90
8313,220,220,0,728
14172,44,44,0,69
2734,149,148,3,435
6580,186,186,2,2293
13838,0,0,0,513
18766,0,0,0,615
749,0,0,0,43
86,196,195,1,2006
12375,9,8,1,50
21161,57,53,4,156
12884,248,248,1,747
14588,22,22,0,28
17411,0,0,0,627
15639,36,36,0,198
12924,0,0,0,15
7113,13,13,0,54
1505,6,6,0,26
20146,14,14,0,37
17164,81,81,0,161
5659,61,61,0,863
15106,74,74,0,168
1311,75,75,0,161
16771,26,24,2,32
6312,65,64,1,404
8039,6,6,0,43
1053,116,116,1,887
16191,1,1,0,54
6241,51,50,1,361
21542,0,0,0,1294
9791,50,50,0,639
166,126,126,1,2694
13162,1,1,0,38
16443,16,16,0,409
15222,1,0,0,27
16296,20,20,0,57
14311,63,62,1,126
15028,189,189,0,530
13591,39,39,0,233
3393,194,193,1,1306
21290,4,4,0,476
9928,41,39,2,432
5744,99,99,0,291
12353,44,44,0,333
12631,2,2,0,52
9930,110,108,2,1227
2189,245,245,0,1239
5774,198,198,0,642
3171,26,26,0,207
17508,4,3,1,25
18656,13,13,0,62
15167,94,93,1,219
7270,92,89,3,318
11066,64,64,0,660
5085,0,0,0,40
16886,35,35,1,370
1435,10,10,0,88
6399,65,65,0,797
5475,21,21,0,323
6841,21,21,0,56
19966,30,30,0,50
8334,40,39,1,619
8824,42,42,0,547
177,59,59,0,201
16551,45,45,0,178
727,174,171,3,1515
14005,0,0,0,19
2430,101,101,1,2036
20206,81,81,0,457
12451,0,0,0,15
4873,75,73,2,92
12319,0,0,0,50
6330,3,3,0,63
18501,0,0,0,975
13498,98,96,2,113
10702,39,39,0,107
20712,8,8,0,23
9033,36,36,0,1492
4749,0,0,0,9
17884,0,0,0,20
1315,111,111,0,1945
10285,11,11,0,56
10106,78,78,0,530
9830,48,48,0,85
14083,0,0,0,1582
20501,0,0,0,1790
6823,172,171,1,8095
3124,131,130,1,6836
21459,74,74,0,682
20679,0,0,0,1149
14656,27,27,0,555
6520,47,47,0,97
4556,30,30,0,114
2241,29,28,1,3105
19018,129,129,1,1801
2361,15,14,1,66
14635,46,46,0,73
3227,66,66,0,3028
1174,83,83,0,98
10381,125,124,1,732
18124,111,106,5,598
19735,0,0,0,3
19124,4,4,0,43
18994,0,0,0,1
5287,86,85,1,997
4329,7,6,1,161
18619,4,3,1,656
10155,32,32,0,81
17610,35,34,1,370
9735,30,30,0,405
7378,50,50,0,616
7509,67,67,0,106
5470,33,31,2,7016
522,7,7,0,116
4041,112,112,1,444
1806,21,21,0,50
21253,4,4,0,7
13216,134,134,0,728
14892,0,0,0,12
8045,43,41,2,226
739,112,110,2,4460
8071,56,55,1,472
5786,8,8,0,29
19947,40,39,1,65
7516,72,71,1,341
20658,5,4,1,33
9460,55,55,0,92
1948,7,6,1,48
7080,90,88,2,242
13647,81,79,2,372
1743,56,56,0,142
4130,47,47,0,687
21280,0,0,0,1473
18512,0,0,0,12
5888,82,82,0,109
9554,227,226,2,452
17510,0,0,0,1
9962,36,36,1,721
9364,29,29,0,2460
85,97,97,0,1275
4355,168,165,3,389
6958,104,103,1,941
6608,67,66,1,4077
4247,83,83,0,752
11718,14,10,4,11
1814,24,23,1,499
7168,85,82,3,453
17837,3,3,0,50
7493,31,30,1,218
4308,109,106,3,289
4600,10,10,0,313
13916,34,34,0,112
8379,6,6,0,12
7481,75,75,0,523
16581,98,95,3,360
9052,12,12,0,1549
635,133,133,0,1096
21507,38,38,0,317
16308,9,9,0,225
17031,94,89,6,817
10405,57,57,0,6516
19598,2,2,0,7
15471,0,0,0,3
2252,277,276,1,462
8972,24,23,1,463
13742,22,22,0,1890
8858,39,39,0,2415
2029,64,63,1,1390
16575,7,6,1,231
21312,4,4,0,85
2084,26,26,0,300
19334,137,135,2,166
11816,22,22,0,141
19661,20,20,0,156
1071,450,446,5,1083
14323,1,1,0,79
21296,0,0,0,6
15029,6,6,0,42
14947,0,0,0,4
14970,11,11,0,21
4287,0,0,0,24
3838,317,316,1,702
21061,7,7,0,161
20295,112,112,0,1017
13387,2,2,0,577
8642,63,63,1,554
20290,1,1,0,83
7440,216,215,1,1018
16766,47,47,0,908
20870,16,16,0,362
4729,360,360,0,1415
3096,107,107,0,279
4389,98,97,1,561
12463,42,42,0,271
10066,159,157,2,202
18508,21,21,0,52
7058,57,55,2,231
17360,8,8,0,797
15819,76,76,0,1412
2350,55,55,0,201
2478,0,0,0,398
7167,200,199,2,365
2635,69,68,1,2559
2480,128,127,1,492
18063,4,4,0,625
10016,15,15,0,33
4655,17,16,1,1730
10043,38,38,0,418
17896,24,24,0,486
16032,3,3,0,827
21525,16,16,0,734
21080,74,71,3,214
10873,40,40,0,1218
8822,9,7,2,31
403,23,23,0,270
17851,4,4,0,2220
15350,11,11,0,580
13198,0,0,0,13
10626,6,6,0,182
2744,132,129,3,1369
11851,49,48,1,73
3657,15,15,0,98
15886,30,30,0,56
17391,1,1,0,79
14441,55,55,0,72
21111,313,311,2,2256
8812,269,266,3,328
8903,5,4,1,86
19957,29,29,0,37
1855,260,258,3,576
3907,98,97,1,426
14486,63,63,0,352
12921,46,46,0,7959
552,32,32,0,148
5913,146,146,1,318
11182,109,108,1,4438
959,40,39,1,2676
3990,58,54,4,84
19378,31,31,0,110
18233,81,81,0,1469
18295,18,18,0,51
1187,5,5,0,205
10581,3,3,0,3565
12147,1,1,0,10
345,59,58,1,89
18066,22,22,0,114
20349,16,16,0,29
5693,83,83,0,293
14680,27,27,0,87
21439,39,39,0,51
3008,83,83,1,839
1065,121,120,1,662
197,58,57,1,152
21023,40,39,1,597
5245,7,7,0,37
18183,27,27,0,70
11462,23,22,1,331
6533,55,55,0,1174
7041,1,1,0,428
4991,353,350,4,857
1536,49,49,0,2061
759,80,78,3,676
15523,10,9,1,57
21503,0,0,0,68
19151,17,17,0,51
20569,0,0,0,8
6755,59,59,0,208
15859,0,0,0,3
11942,5,5,0,78
16495,2,2,0,24
13581,134,133,1,199
15880,0,0,0,4
3803,106,106,0,440
3729,89,88,1,291
4891,25,25,0,63
1985,76,76,0,2535
7634,0,0,0,17
14140,0,0,0,34
15506,25,25,0,77
4973,75,73,2,456
11488,91,90,1,1007
1069,0,0,0,26
15577,28,28,0,37
13997,31,31,0,104
14119,15,15,0,63
20081,5,5,0,32
11779,0,0,0,104
19090,1,1,0,2
5265,11,11,0,70
21250,1,1,0,108
15500,20,18,2,256
17528,0,0,0,35
12216,123,122,2,656
6556,61,61,0,464
2112,110,110,0,134
14351,0,0,0,1004
8047,114,113,1,251
21146,0,0,0,9
21009,8,8,0,58
13981,29,29,0,1636
19244,0,0,0,366
20418,12,12,0,25
15115,45,45,0,125
2569,51,51,0,144
11598,7,7,0,185
427,188,188,0,370
17521,2,1,1,76
9942,106,104,2,586
15486,125,123,3,1044
15515,0,0,0,198
9885,1,1,0,57
5330,62,62,0,289
6515,63,61,2,66
7275,135,135,1,1069
16584,0,0,0,245
9726,4,4,0,18
20828,4,4,0,50
9524,57,57,0,250
3748,114,114,0,248
1819,98,97,1,507
2693,71,70,1,502
19944,114,113,1,157
11700,17,17,0,106
14225,3,3,0,128
2573,0,0,0,16
8750,226,225,2,2074
16492,5,5,0,12
4886,171,171,0,351
16563,13,13,0,68
11046,51,51,0,130
21316,5,2,3,116
3718,8,8,0,227
6073,112,110,2,6202
4131,282,280,2,413
6950,65,64,1,151
12259,70,69,1,140
8615,0,0,0,10
19482,4,4,0,11
13067,105,103,2,689
5332,132,131,1,504
4211,0,0,0,7
3076,65,63,2,306
3875,40,40,0,72
5625,165,162,4,1124
16722,10,10,0,230
12757,27,27,0,1129
19015,21,21,0,231
21545,45,45,0,51
7899,87,87,0,126
9946,67,66,1,93
12091,54,54,0,491
9718,70,70,0,108
13644,57,56,1,723
17226,11,11,0,25
18047,51,50,1,97
8040,80,76,4,506
19860,0,0,0,1
7766,71,71,0,154
3232,94,93,1,315
2638,9,9,0,24
8855,49,48,1,236
18418,92,91,1,138
21526,24,24,0,76
18491,155,155,0,202
21222,7,6,1,30
15684,24,24,0,2510
14902,0,0,0,57
7923,169,163,7,2553
12151,75,72,3,172
14123,32,32,0,381
1582,80,79,1,114
9300,41,38,3,728
6111,16,16,0,1114
11812,6,6,0,11
17504,94,94,0,604
5033,193,192,1,356
13400,92,90,2,188
7725,43,43,0,3362
12950,0,0,0,19
12580,5,5,0,654
15711,0,0,0,6
21367,10,9,1,165
18720,242,241,1,273
10386,14,14,0,63
267,5,5,0,134
4981,22,21,1,93
20771,7,7,0,51
2941,8,8,0,139
1817,87,86,1,12921
14372,1,1,0,67
21151,31,30,1,1014
16778,17,17,0,72
9419,64,64,1,1752
16370,37,36,1,94
582,103,103,0,554
14976,6,6,0,28
6964,42,42,0,199
19337,11,11,0,228
2812,16,16,0,53
13462,9,9,0,21
2832,28,28,0,1580
10619,2,2,0,68
19702,5,5,0,532
20829,57,57,0,90
14338,0,0,0,19
6099,6,6,0,37
5809,53,53,1,675
18850,33,32,1,52
1689,123,123,0,736
7536,96,95,2,318
7754,129,129,0,1884
6369,164,162,2,1087
3475,216,215,1,360
9760,15,15,0,53
13394,1,1,0,13
19035,34,34,0,1757
20543,47,47,0,138
5029,151,150,1,451
569,305,303,2,3016
452,96,94,2,129
4770,7,6,1,34
19898,0,0,0,49
8491,4,3,1,521
21157,101,99,2,215
16140,2,1,1,1
20804,111,111,0,195
14044,27,27,0,62
9759,22,22,0,52
17325,0,0,0,270
4601,83,81,2,150
13543,21,20,1,133
685,311,311,0,490
5825,47,47,0,85
21272,97,94,3,1053
5525,128,127,1,376
3598,8,8,0,24
17973,146,140,6,312
5824,62,62,0,109
8256,108,108,0,306
17374,0,0,0,1159
20065,7,7,0,1065
12999,2,2,0,14
1895,76,76,0,200
17295,0,0,0,49
10510,77,77,0,180
14502,5,5,0,89
18789,0,0,0,3020
19006,72,71,1,564
16660,0,0,0,35
7561,8,7,1,875
14713,19,19,0,46
3062,20,19,1,34
11946,122,120,2,325
6050,148,146,2,307
19895,6,6,0,12
11878,151,148,3,2367
997,118,116,2,220
16518,1,1,0,214
6149,124,122,2,140
6842,1,1,0,232
5797,52,51,1,138
10422,68,66,2,2272
20207,2,1,1,3
14604,16,16,0,555
19722,5,5,0,104
15414,5,5,0,18
9387,25,25,0,256
1211,5,5,0,37
16891,9,9,0,11
9232,19,19,0,135
10486,21,21,0,214
1393,228,228,0,620
15723,107,107,1,302
7330,56,56,0,2754
1294,121,120,1,1188
274,170,169,1,966
17128,108,108,0,403
1904,57,56,1,107
223,147,146,1,179
19531,0,0,0,62
8842,32,31,1,68
3006,178,176,2,1190
17070,0,0,0,90
4887,123,123,0,618
5325,95,95,0,857
3270,112,111,2,1351
9891,13,13,0,36
12212,249,248,1,644
8347,30,30,0,65
6195,62,62,0,86
16934,15,15,0,52
6451,81,81,0,354
15415,110,110,0,2388
14226,0,0,0,3
20869,7,7,0,247
20623,158,155,3,862
6008,86,84,2,109
20454,2,2,0,4
5942,316,314,2,2275
17470,34,34,0,238
7076,43,43,0,946
1659,0,0,0,30
5844,2,2,0,28
18908,13,13,0,354
6813,103,102,1,961
4183,90,90,0,178
9388,18,18,0,50
17974,2,2,0,9
6558,100,100,0,239
20622,59,59,0,385
14428,36,36,0,201
19955,13,13,0,61
7092,29,29,0,780
15310,21,21,0,58
18461,48,48,0,261
2787,3,3,0,58
656,16,16,0,228
19932,24,23,1,60
7699,29,29,0,355
11183,36,35,1,50
2033,129,126,3,332
8180,6,6,0,23
19637,89,89,0,512
3532,235,235,1,2461
16690,40,40,0,3495
11988,38,38,0,171
12180,22,22,0,56
17578,43,43,0,191
19589,9,9,0,14028
19167,12,12,0,198
16505,0,0,0,95
3540,22,22,0,2502
4944,199,197,2,777
7885,6,5,1,19
16536,52,52,0,305
18545,42,41,1,100
17122,10,10,0,54
3489,0,0,0,94
12967,100,100,0,137
13655,102,101,1,258
8514,51,51,0,758
18676,169,168,1,262
13370,0,0,0,450
18862,0,0,0,3
15459,78,78,0,267
7494,163,161,2,1671
10055,65,65,0,1172
19798,147,145,3,1857
13527,65,65,0,152
951,211,210,1,1377
20923,0,0,0,2
20375,13,13,0,286
14765,16,16,0,1774
18818,6,6,0,190
18867,15,15,0,242
2196,214,212,3,531
14466,33,33,0,341
6375,80,79,1,155
9126,184,183,1,244
8178,115,114,1,661
5377,137,136,1,163
6879,72,72,1,4496
14458,32,32,0,231
5478,64,64,0,79
12621,2,2,0,57
1589,104,104,0,182
13168,4,4,0,568
5601,136,134,2,4692
21256,25,25,0,39
18687,4,4,0,18
14636,101,100,1,258
14358,4,4,0,10
19430,8,8,0,129
13653,2,2,0,147
6035,79,78,1,471
14108,0,0,0,368
2172,2,2,0,1206
2983,16,16,0,71
15547,0,0,0,32
5018,10,10,0,25
20609,10,10,0,327
1004,0,0,0,46
18356,9,9,0,131
5927,147,145,2,1190
3837,179,179,0,1638
2404,299,297,3,2345
19865,0,0,0,23
19516,29,29,0,53
15940,0,0,0,52
11690,25,25,0,699
8499,9,9,0,7171
10592,14,12,2,115
7761,217,215,2,298
19135,14,14,0,455
1262,57,57,0,2480
18870,0,0,0,156
6141,128,126,2,484
15009,40,40,0,199
12279,18,18,0,56
5461,40,40,0,123
12775,3,3,0,18
11668,14,14,0,51
17678,10,10,0,253
10772,3,3,0,34
15326,67,66,1,5397
6124,48,48,0,90
14824,36,36,0,63
305,195,195,0,247
18172,31,30,1,179
15269,2,2,0,4
15346,0,0,0,5
14517,0,0,0,23
9977,95,94,1,591
5237,26,26,0,88
19791,3,2,1,2
9912,8,8,0,99
20995,11,11,0,98
12316,14,14,0,328
15400,19,17,2,265
823,27,26,1,234
14622,28,27,1,2976
15493,35,35,0,1155
20812,13,12,1,29
21536,13,13,0,652
4314,75,74,1,5175
50,104,104,0,327
11051,36,36,0,801
6961,13,13,0,242
12498,38,38,0,281
7393,266,266,0,789
7890,38,38,0,551
18430,23,23,0,156
8452,164,162,3,225
21308,2,2,0,20
2770,127,125,3,1127
246,100,100,0,175
8669,39,39,0,216
15254,23,23,0,113
6727,84,84,0,382
18778,55,55,0,1904
3497,97,97,0,117
6930,99,98,1,1231
355,96,95,1,471
9820,96,96,0,298
4635,95,95,1,467
4773,0,0,0,13
5249,120,119,1,227
2683,103,102,2,1629
6090,89,87,2,126
16234,68,66,2,541
11817,12,12,0,51
19103,38,38,0,70
5986,26,26,0,151
19235,0,0,0,5
7115,8,8,0,91
19778,2,1,1,124
17599,15,15,0,111
16499,216,215,1,1202
1950,28,28,0,803
6670,68,68,0,136
10547,6,6,0,126
13563,50,50,0,66
18294,39,39,1,12214
6620,5,5,0,664
1474,105,105,0,485
5252,181,181,0,1026
16029,8,8,0,452
15171,3,2,1,8
12523,10,10,0,29
6240,15,15,0,54
5194,33,32,1,144
438,71,71,0,198
382,33,32,1,490
2675,72,72,0,205
16409,62,60,2,1562
16528,12,11,1,170
14538,72,72,0,244
19758,48,48,0,52
14125,344,344,0,664
6910,72,71,1,288
1349,60,60,0,110
13013,3,3,0,2804
8964,12,12,0,9305
6614,175,174,1,785
15513,35,35,0,71
799,129,129,0,4428
18169,0,0,0,11
11612,24,24,0,150
11979,118,116,2,142
21508,10,10,0,31
14582,85,85,0,646
6998,165,165,0,726
12736,5,5,0,20
3786,329,329,0,1061
4147,42,42,0,492
1848,97,97,0,609
10289,64,64,0,430
21140,22,22,0,88
16844,136,133,3,898
2925,33,32,1,492
4150,101,100,1,125
16943,179,177,2,723
16456,5,4,1,8
3523,28,28,0,122
1585,58,58,0,528
13934,114,114,0,168
7502,4,4,0,1218
11418,2,2,0,646
19678,107,104,3,108
11358,55,55,0,1019
16463,70,69,1,936
5305,88,87,1,291
18113,32,32,0,551
11649,23,23,0,526
2760,187,186,2,468
551,18,18,0,177
12228,26,26,0,74
16126,0,0,0,12
6655,0,0,0,2
4028,230,229,1,472
19599,3,3,0,10
14130,29,28,1,1288
20945,15,14,1,113
21314,9,9,0,38
10612,41,41,1,225
521,6,6,0,70
7366,103,101,2,302
936,288,288,1,576
14610,10,8,2,11
19539,2,2,0,14
15332,0,0,0,4543
18548,24,24,0,28
9866,0,0,0,25
9841,114,114,0,1628
10976,153,152,1,616
18601,32,32,0,153
249,45,44,1,306
5873,37,37,0,293
1678,103,102,2,2227
209,34,34,0,74
10252,41,40,1,287
17260,1,1,0,183
8402,38,38,0,402
12191,1,1,0,134
15054,136,136,0,5183
6256,13,13,0,40
19074,0,0,0,124
5782,9,9,0,982
12786,266,266,0,337
904,56,56,0,1111
10506,0,0,0,183
15858,2,2,0,11
9550,235,234,1,793
10993,1,1,0,124
5442,17,17,0,199
3032,159,158,1,396
3957,65,64,1,188
10849,118,117,1,2417
4606,64,62,2,548
16578,1,1,0,3
5121,77,76,1,655
15206,98,95,3,112
10904,84,84,0,338
8445,17,17,0,56
7866,108,104,4,2324
4096,204,202,2,778
19517,7,7,0,211
16421,277,273,4,752
8793,3,3,0,379
13646,74,74,0,626
11148,79,77,2,2068
15998,38,38,0,52
6462,4,4,0,10
19388,2,2,0,8
19473,2,2,0,10
18448,87,87,0,99
629,101,98,3,143
17459,11,10,1,23
11500,40,40,0,152
14923,2,2,0,3
15780,1,1,0,31
5839,123,123,0,654
16569,5,4,1,129
6791,88,87,1,592
13300,6,6,0,105
3960,10,10,0,61
9856,13,13,0,466
18542,48,48,0,5428
19690,6,5,1,447
16685,55,55,0,164
14255,16,15,1,53
5924,69,67,2,1064
14367,131,130,1,166
1354,31,31,0,64
7971,9,8,1,257
20098,24,24,0,27
17015,99,99,0,832
12408,0,0,0,2
20205,40,40,0,52
1503,16,16,0,259
11484,75,75,0,93
2494,0,0,0,28
935,321,320,1,2243
10483,13,13,0,38
13903,40,40,0,245
5517,15,15,0,48
12034,9,9,0,50
2498,17,17,0,78
20646,11,10,1,170
5736,116,115,1,505
8125,81,78,3,546
9929,41,41,0,62
13848,21,19,2,947
11931,23,23,0,404
19795,4,4,0,102
12696,32,30,2,84
11029,34,33,1,543
3737,33,33,0,9623
14265,24,24,0,1383
4537,34,33,1,60
3659,59,58,1,889
18524,57,56,1,105
5262,191,188,3,4829
13342,8,8,0,351
7169,126,125,1,327
2894,229,225,4,762
20669,0,0,0,5
12993,49,48,1,321
2535,0,0,0,89
5605,218,218,1,1359
19627,0,0,0,1
14424,20,20,0,95
7361,12,12,0,53
13512,37,37,0,889
20749,0,0,0,9
1615,168,168,0,1385
13963,35,34,1,394
15840,15,15,0,16
19423,14,14,0,75
5708,30,30,0,193
3780,212,212,0,237
6613,93,92,1,1514
18960,0,0,0,23
4032,3,3,0,61
20303,7,7,0,423
17141,30,30,0,82
7396,0,0,0,115
11352,9,9,0,1139
2243,53,53,0,176
14379,31,31,0,106
3905,21,21,0,58
18260,17,17,0,1695
7685,13,13,1,198
7264,14,13,1,180
9978,65,65,0,172
11981,287,286,2,3975
10712,56,56,0,1453
18916,101,101,0,465
4295,3,3,0,43
12662,4,3,1,3
8728,210,208,2,490
19443,0,0,0,12
7245,76,76,0,3879
16801,6,6,0,130
15339,44,44,0,611
17983,1,1,0,84
5685,73,71,2,109
3871,32,32,0,213
20195,3,3,0,19
17691,14,14,0,119
21347,26,26,0,939
9776,41,41,0,101
5696,110,110,1,5660
3908,82,82,0,103
17708,35,34,1,354
12306,39,39,0,457
7300,77,77,0,510
14046,0,0,0,6003
7411,55,55,0,60
17701,51,49,2,190
9116,36,35,1,273
11131,182,181,1,1512
10523,8,8,0,55
21282,0,0,0,1
14011,36,36,0,213
7022,28,28,0,332
5908,59,59,0,228
20256,11,11,0,28
8659,131,131,0,995
19117,41,41,0,299
14234,130,129,1,315
13672,37,37,0,338
8882,3,3,0,84
18270,0,0,0,58
10001,5,5,0,206
10007,0,0,0,8
19739,20,20,0,32
12277,157,157,0,2054
